x,y,terrain,traversable
14,-55,mountainRed,false
14,-54,cave,true
13,-55,mountainRed,false
12,-55,mountainRed,false
11,-55,mountainRed,false
11,-54,mountainRed,false
12,-54,mountainRed,false
13,-54,mountainRed,false
13,-53,mountainRed,false
12,-53,mountainRed,false
11,-53,mountainRed,false
12,-52,mountainRed,false
13,-52,mountainRedLowerRight,false
11,-52,mountainRedLowerLeft,false
11,-57,mountainRedTop,false
12,-57,mountainRedTop,false
13,-57,mountainRedTop,false
14,-57,mountainRedTop,false
15,-57,mountainRedTop,false
15,-56,mountainRed,false
14,-56,mountainRed,false
13,-56,mountainRed,false
12,-56,mountainRed,false
11,-56,mountainRed,false
5,-50,dirt,true
5,-51,dirt,true
5,-52,mountainRedLowerRight,false
5,-53,mountainRed,false
5,-54,mountainRed,false
5,-55,mountainRed,false
4,-52,mountainRed,false
3,-52,mountainRedLowerLeft,false
4,-53,mountainRed,false
3,-53,mountainRed,false
3,-54,mountainRed,false
4,-54,mountainRed,false
4,-55,mountainRed,false
3,-55,mountainRed,false
4,-50,dirt,true
4,-51,dirt,true
3,-51,dirt,true
3,-50,dirt,true
2,-50,dirt,true
2,-51,dirt,true
1,-51,dirt,true
1,-50,dirt,true
0,-50,dirt,true
0,-51,dirt,true
2,-52,mountainRedLowerRight,false
1,-52,mountainRed,false
1,-53,mountainRed,false
1,-54,mountainRed,false
1,-55,mountainRed,false
2,-55,mountainRed,false
2,-54,mountainRed,false
2,-53,mountainRed,false
0,-52,mountainRedLowerLeft,false
0,-53,mountainRed,false
0,-54,mountainRed,false
0,-55,mountainRed,false
6,-56,water,false
5,-56,mountainRed,false
4,-56,mountainRed,false
3,-56,mountainRed,false
2,-56,mountainRed,false
1,-56,mountainRed,false
0,-56,mountainRed,false
5,-57,mountainRedTop,false
4,-57,mountainRedTop,false
3,-57,mountainRedTop,false
2,-57,mountainRedTop,false
1,-57,mountainRedTop,false
0,-57,mountainRedTop,false
5,-58,dirt,true
5,-59,dirt,true
5,-60,dirt,true
5,-61,dirt,true
4,-61,dirt,true
4,-60,dirt,true
4,-59,dirt,true
4,-58,dirt,true
3,-58,dirt,true
3,-59,dirt,true
3,-60,dirt,true
3,-61,dirt,true
2,-61,dirt,true
2,-60,dirt,true
2,-59,dirt,true
2,-58,dirt,true
1,-58,dirt,true
1,-59,dirt,true
1,-60,dirt,true
1,-61,dirt,true
0,-61,dirt,true
0,-60,dirt,true
0,-59,dirt,true
0,-58,dirt,true
5,-62,mountainRed,false
4,-62,ladderRed,true
3,-62,mountainRedLowerLeft,false
5,-63,mountainRed,false
5,-64,mountainRed,false
5,-65,mountainRed,false
5,-66,mountainRed,false
4,-66,ladderRed,true
4,-65,ladderRed,true
4,-64,ladderRed,true
4,-63,ladderRed,true
3,-63,mountainRed,false
3,-64,mountainRed,false
3,-65,mountainRed,false
3,-66,mountainRed,false
2,-64,mountainRedLowerLeft,false
1,-65,mountainRedLowerLeft,false
0,-65,mountainRedLowerRight,false
2,-65,mountainRed,false
2,-66,mountainRed,false
1,-66,mountainRed,false
0,-66,mountainRed,false
2,-62,dirt,true
2,-63,dirt,true
1,-64,dirt,true
0,-64,dirt,true
0,-63,dirt,true
1,-63,dirt,true
1,-62,dirt,true
0,-62,dirt,true
6,-63,mountainRed,false
7,-63,mountainRed,false
8,-63,mountainRed,false
9,-63,mountainRed,false
10,-63,mountainRed,false
11,-63,mountainRed,false
12,-63,mountainRed,false
13,-63,mountainRed,false
14,-63,mountainRed,false
15,-63,mountainRed,false
15,-64,mountainRed,false
14,-64,mountainRed,false
13,-64,mountainRed,false
12,-64,mountainRed,false
11,-64,mountainRed,false
10,-64,mountainRed,false
9,-64,mountainRed,false
8,-64,mountainRed,false
7,-64,mountainRed,false
6,-64,mountainRed,false
6,-65,mountainRed,false
7,-65,mountainRed,false
8,-65,mountainRed,false
9,-65,mountainRed,false
10,-65,mountainRed,false
11,-65,mountainRed,false
12,-65,mountainRed,false
13,-65,mountainRed,false
14,-65,mountainRed,false
15,-65,mountainRed,false
15,-66,mountainRed,false
14,-66,mountainRed,false
12,-66,mountainRed,false
13,-66,mountainRed,false
11,-66,mountainRed,false
10,-66,mountainRed,false
9,-66,mountainRed,false
8,-66,mountainRed,false
7,-66,mountainRed,false
6,-66,mountainRed,false
16,-57,mountainRedTop,false
17,-57,mountainRedTop,false
18,-57,mountainRedTop,false
19,-57,mountainRedTop,false
20,-57,mountainRedTop,false
21,-57,mountainRedTop,false
22,-57,mountainRedTop,false
23,-57,mountainRedTop,false
24,-59,mountainRedTop,false
25,-59,mountainRedTop,false
26,-59,mountainRedTop,false
27,-59,mountainRedTop,false
28,-59,mountainRedTop,false
29,-59,mountainRedTop,false
30,-59,mountainRedTop,false
31,-59,mountainRedTop,false
31,-58,mountainRed,false
30,-58,mountainRed,false
28,-58,mountainRed,false
29,-58,mountainRed,false
27,-58,mountainRed,false
26,-58,mountainRed,false
25,-58,mountainRed,false
24,-58,mountainRed,false
24,-57,mountainRed,false
25,-57,mountainRed,false
26,-57,mountainRed,false
27,-57,mountainRed,false
28,-57,mountainRed,false
29,-57,mountainRed,false
30,-57,mountainRed,false
31,-57,mountainRed,false
31,-56,mountainRed,false
30,-56,mountainRed,false
29,-56,mountainRed,false
28,-56,mountainRed,false
27,-56,mountainRed,false
26,-56,mountainRed,false
25,-56,mountainRed,false
24,-56,mountainRed,false
23,-56,mountainRed,false
22,-56,mountainRed,false
21,-56,mountainRed,false
20,-56,mountainRed,false
19,-56,mountainRed,false
18,-56,mountainRed,false
17,-56,mountainRed,false
16,-56,mountainRed,false
16,-63,mountainRed,false
16,-64,mountainRed,false
16,-65,mountainRed,false
16,-66,mountainRed,false
17,-66,mountainRed,false
17,-65,mountainRed,false
17,-64,mountainRed,false
17,-63,mountainRed,false
18,-63,mountainRed,false
18,-64,mountainRed,false
18,-65,mountainRed,false
18,-66,mountainRed,false
19,-66,mountainRed,false
19,-65,mountainRed,false
19,-64,mountainRed,false
19,-63,mountainRed,false
20,-63,mountainRed,false
20,-64,mountainRed,false
20,-65,mountainRed,false
20,-66,mountainRed,false
21,-66,mountainRed,false
21,-65,mountainRed,false
21,-64,mountainRed,false
21,-63,mountainRed,false
22,-63,mountainRed,false
22,-64,mountainRed,false
22,-65,mountainRed,false
22,-66,mountainRed,false
23,-66,mountainRed,false
23,-65,mountainRed,false
23,-64,mountainRed,false
23,-63,mountainRed,false
24,-63,mountainRed,false
24,-64,mountainRed,false
24,-65,mountainRed,false
24,-66,mountainRed,false
25,-66,mountainRed,false
25,-65,mountainRed,false
25,-64,mountainRed,false
25,-63,mountainRed,false
26,-63,mountainRed,false
26,-64,mountainRed,false
26,-65,mountainRed,false
26,-66,mountainRed,false
27,-66,mountainRed,false
27,-65,mountainRed,false
27,-64,mountainRed,false
27,-63,mountainRed,false
28,-63,mountainRed,false
28,-64,mountainRed,false
28,-65,mountainRed,false
28,-66,mountainRed,false
29,-66,mountainRed,false
29,-65,mountainRed,false
29,-64,mountainRed,false
29,-63,mountainRed,false
30,-63,mountainRed,false
30,-64,mountainRed,false
30,-65,mountainRed,false
30,-66,mountainRed,false
31,-66,mountainRed,false
31,-65,mountainRed,false
31,-64,mountainRed,false
31,-63,mountainRed,false
32,-59,mountainRedTop,false
33,-59,mountainRedTop,false
34,-59,mountainRedTop,false
35,-59,mountainRedTop,false
36,-59,mountainRedTop,false
37,-59,mountainRedTop,false
38,-59,mountainRedTop,false
39,-59,mountainRedTop,false
40,-59,mountainRedTop,false
41,-59,mountainRedTop,false
42,-59,mountainRedTop,false
43,-59,mountainRedTop,false
44,-59,mountainRedTop,false
45,-59,mountainRedTop,false
46,-59,mountainRedTop,false
47,-59,mountainRedTop,false
47,-58,mountainRed,false
46,-58,mountainRed,false
45,-58,mountainRed,false
44,-58,mountainRed,false
43,-58,mountainRed,false
42,-58,mountainRed,false
41,-58,mountainRed,false
40,-58,mountainRed,false
39,-58,mountainRed,false
38,-58,mountainRed,false
37,-58,mountainRed,false
36,-58,mountainRed,false
35,-58,mountainRed,false
34,-58,mountainRed,false
33,-58,mountainRed,false
32,-58,mountainRed,false
32,-57,mountainRed,false
33,-57,mountainRed,false
34,-57,mountainRed,false
35,-57,mountainRed,false
36,-57,mountainRed,false
37,-57,mountainRed,false
38,-57,mountainRed,false
39,-57,mountainRed,false
40,-57,mountainRed,false
41,-57,mountainRed,false
42,-57,mountainRed,false
43,-57,mountainRed,false
44,-57,mountainRed,false
45,-57,mountainRed,false
46,-57,mountainRed,false
47,-57,mountainRed,false
47,-56,mountainRed,false
46,-56,mountainRed,false
45,-56,mountainRed,false
44,-56,mountainRed,false
43,-56,mountainRed,false
42,-56,mountainRed,false
41,-56,mountainRed,false
40,-56,mountainRed,false
39,-56,mountainRed,false
38,-56,mountainRed,false
37,-56,mountainRed,false
36,-56,mountainRed,false
35,-56,mountainRed,false
34,-56,mountainRed,false
33,-56,mountainRed,false
32,-56,mountainRed,false
47,-62,waterRedLower,false
47,-63,mountainRed,false
47,-64,mountainRed,false
47,-65,mountainRed,false
47,-66,mountainRed,false
46,-66,mountainRed,false
46,-65,mountainRed,false
46,-64,mountainRed,false
46,-63,mountainRed,false
46,-62,waterRedLower,false
45,-62,waterRedLower,false
45,-63,mountainRed,false
45,-64,mountainRed,false
45,-65,mountainRed,false
45,-66,mountainRed,false
44,-66,mountainRed,false
44,-65,mountainRed,false
44,-64,mountainRed,false
44,-63,mountainRed,false
44,-62,waterRedLower,false
43,-62,waterRedLower,false
43,-63,mountainRed,false
43,-64,mountainRed,false
43,-65,mountainRed,false
43,-66,mountainRed,false
42,-66,mountainRed,false
42,-65,mountainRed,false
42,-64,mountainRed,false
42,-63,mountainRed,false
42,-62,waterRedLower,false
41,-62,waterRedLower,false
41,-63,mountainRed,false
41,-64,mountainRed,false
41,-65,mountainRed,false
41,-66,mountainRed,false
40,-66,mountainRed,false
40,-65,mountainRed,false
40,-64,mountainRed,false
40,-63,mountainRed,false
40,-62,waterRedLower,false
39,-62,waterRedLower,false
39,-63,mountainRed,false
39,-64,mountainRed,false
39,-65,mountainRed,false
39,-66,mountainRed,false
38,-66,mountainRed,false
38,-65,mountainRed,false
38,-64,mountainRed,false
38,-63,mountainRed,false
38,-62,waterRedLower,false
37,-62,waterRedLower,false
37,-63,mountainRed,false
37,-64,mountainRed,false
37,-65,mountainRed,false
37,-66,mountainRed,false
36,-66,mountainRed,false
36,-65,mountainRed,false
36,-64,mountainRed,false
36,-63,mountainRed,false
36,-62,waterRedLower,false
35,-62,waterRedLower,false
35,-63,mountainRed,false
35,-64,mountainRed,false
35,-65,mountainRed,false
35,-66,mountainRed,false
34,-66,mountainRed,false
34,-65,mountainRed,false
34,-64,mountainRed,false
34,-63,mountainRed,false
34,-62,waterRedLower,false
33,-62,waterRedLower,false
33,-63,mountainRed,false
33,-64,mountainRed,false
33,-65,mountainRed,false
33,-66,mountainRed,false
32,-66,mountainRed,false
32,-65,mountainRed,false
32,-64,mountainRed,false
32,-63,mountainRed,false
32,-62,waterRedLower,false
48,-63,mountainRed,false
49,-63,mountainRed,false
50,-63,mountainRed,false
51,-63,mountainRed,false
52,-63,mountainRed,false
53,-63,mountainRed,false
55,-62,mountainRed,false
55,-63,mountainRed,false
55,-64,mountainRed,false
55,-65,mountainRed,false
55,-66,mountainRed,false
53,-64,mountainRed,false
53,-65,mountainRed,false
53,-66,mountainRed,false
52,-66,mountainRed,false
52,-65,mountainRed,false
52,-64,mountainRed,false
51,-64,mountainRed,false
51,-65,mountainRed,false
51,-66,mountainRed,false
50,-66,mountainRed,false
50,-65,mountainRed,false
50,-64,mountainRed,false
49,-64,mountainRed,false
49,-65,mountainRed,false
49,-66,mountainRed,false
48,-66,mountainRed,false
48,-65,mountainRed,false
48,-64,mountainRed,false
48,-58,mountainRed,false
49,-58,mountainRed,false
50,-58,mountainRed,false
51,-58,mountainRed,false
52,-58,mountainRed,false
53,-58,mountainRed,false
54,-58,mountainRed,false
54,-57,mountainRed,false
53,-57,mountainRed,false
52,-57,mountainRed,false
51,-57,mountainRed,false
50,-57,mountainRed,false
49,-57,mountainRed,false
48,-57,mountainRed,false
48,-56,mountainRed,false
49,-56,mountainRed,false
50,-56,mountainRed,false
51,-56,mountainRed,false
52,-56,mountainRed,false
53,-56,mountainRed,false
54,-56,mountainRed,false
55,-56,mountainRed,false
56,-56,mountainRed,false
57,-56,mountainRed,false
58,-56,mountainRed,false
59,-56,mountainRed,false
60,-56,mountainRed,false
61,-56,mountainRed,false
62,-56,mountainRed,false
63,-56,mountainRed,false
63,-57,mountainRed,false
63,-58,mountainRed,false
63,-59,mountainRed,false
63,-60,mountainRedTop,false
62,-57,mountainRedTop,false
61,-57,mountainRedTop,false
60,-57,mountainRedTop,false
59,-57,mountainRedTop,false
58,-57,mountainRedTop,false
57,-57,mountainRedTop,false
56,-57,mountainRedTop,false
55,-57,mountainRedTop,false
54,-59,mountainRedTop,false
53,-59,mountainRedTop,false
52,-59,mountainRedTop,false
51,-59,mountainRedTop,false
50,-59,mountainRedTop,false
49,-59,mountainRedTop,false
48,-59,mountainRedTop,false
56,-62,mountainRed,false
57,-62,mountainRed,false
58,-62,mountainRed,false
59,-62,mountainRed,false
60,-62,mountainRed,false
61,-62,ladderRed,true
62,-62,mountainRed,false
63,-62,mountainRed,false
63,-63,mountainRed,false
62,-63,mountainRed,false
61,-63,ladderRed,true
60,-63,mountainRed,false
59,-63,mountainRed,false
58,-63,mountainRed,false
57,-63,mountainRed,false
56,-63,mountainRed,false
56,-64,mountainRed,false
57,-64,mountainRed,false
58,-64,mountainRed,false
59,-64,mountainRed,false
60,-64,mountainRed,false
61,-64,ladderRed,true
62,-64,mountainRed,false
63,-64,mountainRed,false
63,-65,mountainRed,false
62,-65,mountainRed,false
61,-65,ladderRed,true
60,-65,mountainRed,false
59,-65,mountainRed,false
58,-65,mountainRed,false
57,-65,mountainRed,false
56,-65,mountainRed,false
56,-66,mountainRed,false
57,-66,mountainRed,false
58,-66,mountainRed,false
60,-66,mountainRed,false
59,-66,mountainRed,false
61,-66,ladderRed,true
62,-66,mountainRed,false
63,-66,mountainRed,false
65,-60,mountainRedTopRight,false
65,-62,mountainRedLowerRight,false
66,-64,mountainRedLowerRight,false
77,-58,mountainRedTopLeft,false
78,-60,mountainRedTopLeft,false
78,-62,mountainRedLowerLeft,false
77,-64,mountainRedLowerLeft,false
66,-58,mountainRedTopRight,false
76,-57,mountainRedTop,false
75,-57,mountainRedTop,false
74,-57,mountainRedTop,false
73,-57,mountainRedTop,false
72,-57,mountainRedTop,false
71,-57,ladderRed,true
70,-57,mountainRedTop,false
69,-57,mountainRedTop,false
68,-57,mountainRedTop,false
67,-57,mountainRedTop,false
79,-60,mountainRedTop,false
79,-62,mountainRed,false
79,-63,mountainRed,false
78,-63,mountainRed,false
78,-64,mountainRed,false
79,-64,mountainRed,false
79,-65,mountainRed,false
79,-66,mountainRed,false
78,-66,mountainRed,false
78,-65,mountainRed,false
77,-65,mountainRed,false
77,-66,mountainRed,false
76,-66,mountainRed,false
76,-65,mountainRed,false
75,-65,mountainRed,false
75,-66,mountainRed,false
74,-66,mountainRed,false
74,-65,mountainRed,false
73,-65,mountainRed,false
73,-66,mountainRed,false
72,-66,mountainRed,false
72,-65,mountainRed,false
71,-65,ladderRed,true
71,-66,ladderRed,true
70,-66,mountainRed,false
70,-65,mountainRed,false
69,-65,mountainRed,false
69,-66,mountainRed,false
68,-66,mountainRed,false
68,-65,mountainRed,false
67,-65,mountainRed,false
67,-66,mountainRed,false
66,-66,mountainRed,false
66,-65,mountainRed,false
65,-65,mountainRed,false
65,-66,mountainRed,false
64,-66,mountainRed,false
64,-65,mountainRed,false
64,-64,mountainRed,false
65,-64,mountainRed,false
65,-63,mountainRed,false
64,-63,mountainRed,false
64,-62,mountainRed,false
64,-60,mountainRed,false
64,-59,mountainRed,false
65,-59,mountainRed,false
65,-58,mountainRed,false
64,-58,mountainRed,false
64,-57,mountainRed,false
65,-57,mountainRed,false
66,-57,mountainRed,false
64,-56,mountainRed,false
65,-56,mountainRed,false
66,-56,mountainRed,false
67,-56,mountainRed,false
68,-56,mountainRed,false
69,-56,mountainRed,false
70,-56,mountainRed,false
71,-56,ladderRed,true
72,-56,mountainRed,false
73,-56,mountainRed,false
74,-56,mountainRed,false
75,-56,mountainRed,false
76,-56,mountainRed,false
77,-56,mountainRed,false
77,-57,mountainRed,false
78,-56,mountainRed,false
78,-57,mountainRed,false
78,-58,mountainRed,false
78,-59,mountainRed,false
79,-59,mountainRed,false
79,-58,mountainRed,false
79,-57,mountainRed,false
79,-56,mountainRed,false
80,-60,mountainRedTopRight,false
81,-58,mountainRedTopRight,false
80,-62,mountainRedLowerRight,false
81,-64,mountainRedLowerRight,false
80,-59,mountainRed,false
80,-58,mountainRed,false
80,-57,mountainRed,false
80,-56,mountainRed,false
81,-56,mountainRed,false
81,-57,mountainRed,false
82,-57,mountainRedTop,false
82,-56,mountainRed,false
83,-56,ladderRed,true
83,-57,ladderRed,true
84,-57,mountainRedTop,false
85,-57,mountainRedTop,false
85,-56,mountainRed,false
84,-56,mountainRed,false
86,-56,mountainRed,false
86,-57,mountainRedTop,false
87,-57,mountainRedTop,false
87,-56,mountainRed,false
88,-56,mountainRed,false
88,-57,mountainRedTop,false
89,-57,mountainRedTop,false
89,-56,mountainRed,false
90,-56,mountainRed,false
90,-57,mountainRedTop,false
91,-57,mountainRedTop,false
91,-56,mountainRed,false
92,-56,mountainRed,false
92,-57,mountainRedTop,false
93,-57,mountainRedTop,false
93,-56,mountainRed,false
94,-56,mountainRed,false
94,-57,mountainRedTop,false
95,-57,mountainRedTop,false
95,-56,mountainRed,false
95,-65,mountainRed,false
95,-66,mountainRed,false
94,-66,mountainRed,false
94,-65,mountainRed,false
93,-65,mountainRed,false
93,-66,mountainRed,false
92,-66,mountainRed,false
92,-65,mountainRed,false
91,-65,mountainRed,false
91,-66,mountainRed,false
90,-66,mountainRed,false
90,-65,mountainRed,false
89,-65,mountainRed,false
89,-66,mountainRed,false
88,-66,mountainRed,false
88,-65,mountainRed,false
87,-65,mountainRed,false
87,-66,mountainRed,false
86,-66,mountainRed,false
86,-65,mountainRed,false
85,-65,ladderRed,true
85,-66,ladderRed,true
84,-66,mountainRed,false
84,-65,mountainRed,false
83,-65,mountainRed,false
83,-66,mountainRed,false
82,-66,mountainRed,false
82,-65,mountainRed,false
81,-65,mountainRed,false
81,-66,mountainRed,false
80,-66,mountainRed,false
80,-65,mountainRed,false
80,-64,mountainRed,false
80,-63,mountainRed,false
-42,-23,mountainRed,false
-43,-23,mountainRed,false
-44,-23,mountainRed,false
-45,-23,mountainRed,false
-46,-23,mountainRed,false
-47,-23,mountainRed,false
-48,-23,mountainRed,false
-48,-24,mountainRed,false
-48,-25,mountainRed,false
-48,-26,mountainRed,false
-48,-27,mountainRed,false
-48,-28,mountainRed,false
-48,-29,mountainRed,false
-48,-30,mountainRed,false
-48,-31,mountainRed,false
-48,-32,mountainRed,false
-48,-33,mountainRed,false
-47,-33,mountainRed,false
-47,-32,mountainRed,false
-46,-32,mountainRed,false
-46,-33,mountainRed,false
-45,-33,mountainRed,false
-45,-32,mountainRed,false
-44,-33,mountainRed,false
-43,-33,mountainRed,false
-43,-32,mountainRed,false
-42,-32,mountainRed,false
-42,-33,mountainRed,false
-47,-25,mountainRedTopRight,false
-42,-24,mountainRedTop,false
-43,-24,mountainRedTop,false
-44,-24,mountainRedTop,false
-45,-24,mountainRedTop,false
-46,-24,mountainRedTop,false
-47,-24,mountainRed,false
-47,-31,mountainRedLowerRight,false
-41,-34,mountainRed,false
-42,-34,mountainRed,false
-43,-34,mountainRed,false
-44,-34,mountainRed,false
-45,-34,mountainRed,false
-46,-34,mountainRed,false
-47,-34,mountainRed,false
-48,-34,mountainRed,false
-48,-35,mountainRed,false
-48,-36,mountainRed,false
-48,-37,mountainRed,false
-48,-38,mountainRed,false
-48,-39,mountainRed,false
-48,-40,mountainRed,false
-48,-41,mountainRed,false
-48,-42,mountainRed,false
-48,-43,mountainRed,false
-48,-44,mountainRed,false
-47,-44,mountainRed,false
-46,-44,mountainRed,false
-45,-44,mountainRed,false
-44,-44,mountainRed,false
-43,-44,mountainRed,false
-42,-44,mountainRed,false
-41,-44,mountainRed,false
-40,-44,mountainRed,false
-39,-44,mountainRed,false
-38,-44,mountainRed,false
-37,-44,mountainRed,false
-36,-44,mountainRed,false
-35,-44,mountainRed,false
-34,-44,mountainRed,false
-33,-44,mountainRed,false
-33,-43,mountainRed,false
-47,-36,mountainRedTopRight,false
-47,-35,mountainRed,false
-41,-35,mountainRedTop,false
-42,-35,mountainRedTop,false
-43,-35,mountainRedTop,false
-44,-35,mountainRedTop,false
-45,-35,mountainRedTop,false
-46,-35,mountainRedTop,false
-46,-43,mountainRed,false
-45,-43,mountainRed,false
-44,-43,mountainRed,false
-43,-43,mountainRed,false
-42,-43,mountainRed,false
-41,-43,mountainRed,false
-40,-43,mountainRed,false
-39,-43,mountainRed,false
-38,-43,mountainRed,false
-37,-43,mountainRed,false
-36,-43,mountainRed,false
-35,-43,mountainRed,false
-34,-43,mountainRed,false
-34,-42,mountainRed,false
-34,-41,mountainRedLowerLeft,false
-33,-42,mountainRed,false
-33,-41,mountainRed,false
-33,-40,mountainRed,false
-33,-39,mountainRed,false
-55,-23,mountainRed,false
-54,-23,mountainRed,false
-53,-23,mountainRed,false
-52,-23,mountainRed,false
-51,-23,mountainRed,false
-50,-23,mountainRed,false
-50,-24,mountainRed,false
-49,-24,mountainRed,false
-49,-23,mountainRed,false
-49,-25,mountainRed,false
-49,-26,mountainRed,false
-49,-27,mountainRed,false
-49,-28,mountainRed,false
-49,-29,mountainRed,false
-49,-30,mountainRed,false
-49,-31,mountainRed,false
-49,-32,mountainRed,false
-49,-33,mountainRed,false
-50,-33,mountainRed,false
-50,-32,mountainRed,false
-51,-32,mountainRed,false
-51,-33,mountainRed,false
-52,-33,mountainRed,false
-52,-32,mountainRed,false
-53,-32,mountainRed,false
-53,-33,mountainRed,false
-54,-33,mountainRed,false
-54,-32,mountainRed,false
-55,-32,mountainRed,false
-55,-33,mountainRed,false
-56,-33,mountainRed,false
-56,-32,mountainRed,false
-57,-32,mountainRed,false
-57,-33,mountainRed,false
-58,-33,mountainRed,false
-58,-32,mountainRed,false
-59,-32,mountainRed,false
-59,-33,mountainRed,false
-60,-33,mountainRed,false
-60,-32,mountainRed,false
-61,-32,mountainRed,false
-61,-33,mountainRed,false
-62,-33,mountainRed,false
-62,-32,mountainRed,false
-63,-32,mountainRed,false
-63,-33,mountainRed,false
-64,-33,mountainRed,false
-64,-32,mountainRed,false
-64,-31,mountainRed,false
-64,-30,mountainRed,false
-64,-29,mountainRed,false
-64,-28,mountainRed,false
-64,-27,mountainRed,false
-64,-26,mountainRed,false
-64,-25,mountainRed,false
-64,-24,mountainRed,false
-63,-24,mountainRed,false
-63,-23,mountainRed,false
-64,-23,mountainRed,false
-62,-23,mountainRed,false
-61,-23,mountainRed,false
-60,-23,mountainRed,false
-59,-23,mountainRed,false
-58,-23,mountainRed,false
-55,-24,mountainRedTop,false
-54,-24,mountainRedTop,false
-53,-24,mountainRedTop,false
-52,-24,mountainRedTop,false
-51,-24,mountainRedTop,false
-58,-24,mountainRedTop,false
-59,-24,mountainRedTop,false
-60,-24,mountainRedTop,false
-61,-24,mountainRedTop,false
-62,-24,mountainRedTop,false
-63,-31,mountainRedLowerRight,false
-50,-25,mountainRedTopLeft,false
-50,-31,mountainRedLowerLeft,false
-63,-25,mountainRedTopRight,false
-71,-23,mountainRed,false
-70,-23,mountainRed,false
-69,-23,mountainRed,false
-68,-23,mountainRed,false
-66,-23,mountainRed,false
-67,-23,mountainRed,false
-66,-24,mountainRed,false
-65,-23,mountainRed,false
-65,-24,mountainRed,false
-65,-25,mountainRed,false
-65,-26,mountainRed,false
-65,-27,mountainRed,false
-65,-28,mountainRed,false
-65,-29,mountainRed,false
-65,-30,mountainRed,false
-65,-31,mountainRed,false
-65,-32,mountainRed,false
-65,-33,mountainRed,false
-66,-33,mountainRed,false
-66,-32,mountainRed,false
-67,-32,mountainRed,false
-67,-33,mountainRed,false
-68,-33,mountainRed,false
-68,-32,mountainRed,false
-69,-32,mountainRed,false
-69,-33,mountainRed,false
-70,-33,mountainRed,false
-70,-32,mountainRed,false
-71,-32,mountainRed,false
-71,-33,mountainRed,false
-72,-33,mountainRed,false
-72,-32,mountainRed,false
-73,-32,mountainRed,false
-73,-33,mountainRed,false
-74,-33,mountainRed,false
-74,-32,mountainRed,false
-75,-32,mountainRed,false
-75,-33,mountainRed,false
-76,-33,mountainRed,false
-76,-32,mountainRed,false
-77,-32,mountainRed,false
-77,-33,mountainRed,false
-78,-33,mountainRed,false
-78,-32,mountainRed,false
-79,-32,mountainRed,false
-79,-33,mountainRed,false
-80,-33,mountainRed,false
-80,-32,mountainRed,false
-80,-31,mountainRed,false
-80,-30,mountainRed,false
-80,-29,mountainRed,false
-80,-28,mountainRed,false
-80,-27,mountainRed,false
-80,-26,mountainRed,false
-80,-25,mountainRed,false
-80,-24,mountainRed,false
-79,-24,mountainRed,false
-79,-23,mountainRed,false
-80,-23,mountainRed,false
-78,-23,mountainRed,false
-78,-24,mountainRedTop,false
-77,-24,mountainRedTop,false
-77,-23,mountainRed,false
-76,-23,mountainRed,false
-76,-24,mountainRedTop,false
-75,-24,mountainRedTop,false
-75,-23,mountainRed,false
-74,-23,mountainRed,false
-67,-24,mountainRedTop,false
-68,-24,mountainRedTop,false
-69,-24,mountainRedTop,false
-70,-24,mountainRedTop,false
-71,-24,mountainRedTop,false
-74,-24,mountainRedTop,false
-79,-31,mountainRedLowerRight,false
-66,-31,mountainRedLowerLeft,false
-66,-25,mountainRedTopLeft,false
-79,-25,mountainRedTopRight,false
-87,1,mountainRedLowerRight,false
-84,1,mountainRedLowerLeft,false
-83,2,mountainRedLowerLeft,false
-82,7,mountainRedTopLeft,false
-83,8,mountainRedTopLeft,false
-81,7,mountainRedTopRight,false
-81,3,mountainRedLowerRight,false
-81,2,mountainRed,false
-82,2,mountainRed,false
-82,1,mountainRed,false
-81,1,mountainRed,false
-83,1,mountainRed,false
-84,0,mountainRed,false
-83,0,mountainRed,false
-82,0,mountainRed,false
-81,0,mountainRed,false
-81,8,mountainRed,false
-82,8,mountainRed,false
-82,9,mountainRed,false
-81,9,mountainRed,false
-81,10,mountainRed,false
-82,10,mountainRed,false
-83,10,mountainRed,false
-83,9,mountainRed,false
-84,10,mountainRed,false
-85,10,mountainRed,false
-86,10,mountainRed,false
-87,10,mountainRed,false
-88,10,mountainRed,false
-89,10,mountainRed,false
-90,10,mountainRed,false
-91,10,mountainRed,false
-92,10,mountainRed,false
-93,10,mountainRed,false
-94,10,mountainRed,false
-95,10,mountainRed,false
-96,10,mountainRed,false
-84,9,mountainRedTop,false
-85,9,mountainRedTop,false
-86,9,mountainRedTop,false
-87,9,mountainRedTop,false
-88,9,mountainRedTop,false
-89,9,mountainRedTop,false
-90,9,mountainRedTop,false
-91,9,mountainRedTop,false
-92,9,mountainRedTop,false
-93,9,mountainRedTop,false
-94,9,mountainRedTop,false
-95,9,mountainRedTop,false
-96,9,mountainRedTop,false
-87,0,mountainRed,false
-88,0,mountainRed,false
-89,0,mountainRed,false
-90,0,mountainRed,false
-91,0,mountainRed,false
-92,0,mountainRed,false
-93,0,mountainRed,false
-94,0,mountainRed,false
-95,0,mountainRed,false
-96,0,mountainRed,false
-88,1,mountainRed,false
-89,1,mountainRed,false
-90,1,mountainRed,false
-91,1,cave,true
-92,1,mountainRedLowerLeft,false
-93,1,mountainRedLowerRight,false
-94,1,mountainRed,false
-95,1,mountainRed,false
